Mosque_ID,Name,Street,City,State,ZCTA,Latitude,Longitude,Urbanization_Cat,Year_Est,Status,Source,Transit_score,Walk_score,NND,NRI,Reference_ID,geocode_method,HH_Income,Poverty_Rate,HH_Size
113,El-Hajj Malik El Shabazz Islamic Center,2914 West Jefferson Boulevard,Los Angeles,CA,90018,34.025546554332,-118.327355299212,,,,,58.0,80.0,,,4165.0,census_geocoder,62864,19.463381074488712,2.82
114,Masjid Ibadullah,2310 E Jefferson Blvd,Los Angeles,CA,90018,34.025510193162,-118.320226179604,,1985,,https://www.slideshare.net/slideshow/ilm-zakat-abu-bakr/23496629,62.0,82.0,,,1880.0,census_geocoder,62864,19.463381074488712,2.82
115,Kobe Bryant Mural,1170 South Norton Avenue,Los Angeles,CA,90019,34.050096165516,-118.322517982134,,,,,63.0,84.0,,,4185.0,census_geocoder,73934,16.8257046146519,2.42
116,Masjid Al Mumin,1635 S st Andrews Place,Los Angeles,CA,90019,34.042908639801,-118.311646238893,,1903,,https://www.instagram.com/masjidmumin/?hl=en,60.0,85.0,,,1609.0,census_geocoder,73934,16.8257046146519,2.42
117,Masjid Al-Mu'min,1635 South Saint Andrews Place,Los Angeles,CA,90019,34.042908639801,-118.311646238893,,,,,60.0,84.0,,,4157.0,census_geocoder,73934,16.8257046146519,2.42
118,Islamic Center of Southern California,434 S Vermont Ave,Los Angeles,CA,90020,34.066676143583,-118.29158353607,,1976,,"https://islamiccenter.com/who-we-are/#:~:text=%E2%80%9CAnd%20thus%20have%20We%20willed,of%20its%20members%20and%20volunteers.",78.0,96.0,,,77.0,census_geocoder,61184,18.194201706589904,2.16
119,Islamic Center of Southern California - Food Distribution Center,434 South Vermont Avenue,Los Angeles,CA,90020,34.066676143583,-118.29158353607,,,,,78.0,96.0,,,4152.0,census_geocoder,61184,18.194201706589904,2.16
120,Masjid Al-Falah/Los Angeles Islamic Center,309 South Serrano Avenue,Los Angeles,CA,90020,34.068778147117,-118.306685480857,,-,Information Without Year,(213) 887-5140,78.0,96.0,,,607.0,census_geocoder,61184,18.194201706589904,2.16
121,Muslims For Progressive Values,1465 Tamarind Avenue,Los Angeles,CA,90028,34.097380985288,-118.319121526376,,,,,69.0,91.0,,,4168.0,census_geocoder,61349,19.999378128789527,1.65
122,HOLLYWOOD Mosque,4430 Fountain Avenue,Los Angeles,CA,90029,34.095706025505,-118.285950267552,,,,,69.0,92.0,,,4158.0,census_geocoder,60440,22.78813818404158,2.33
123,IMAN Foundation,3376 Motor Avenue,Los Angeles,CA,90034,34.0280910717,-118.40974069772,,,,,58.0,90.0,,,4156.0,census_geocoder,105701,9.625208366940905,2.08
124,Iranian American Muslim Association,3376 Motor ave,Los Angeles,CA,90034,34.0280910717,-118.40974069772,,1996,,https://www.linkedin.com/company/imancenter,60.0,90.0,,,1163.0,census_geocoder,105701,9.625208366940905,2.08
125,New Mosque,10510 Rose Avenue,Los Angeles,CA,90034,34.02851342219,-118.41188934136,,,,,58.0,87.0,,,4182.0,census_geocoder,105701,9.625208366940905,2.08
126,Islah LA,2900 West Slauson Avenue,Los Angeles,CA,90043,33.988969,-118.324868,,,,,55.0,80.0,,,4154.0,nominatim,64792,15.902257433303108,2.48
127,Masjid Al Salam,2900 Florence Ave,Los Angeles,CA,90043,33.974505861437,-118.324352896032,,1981,,https://ca.cair.com/updates/11-historically-black-socal-mosques-to-support-in-black-history-month-beyond/,53.0,74.0,,,1625.0,census_geocoder,64792,15.902257433303108,2.48
128,Masjid Bilal Ibn Rabah,5450 Crenshaw Blvd,Los Angeles,CA,90043,33.99197417565,-118.330519285192,,-,Information Without Year,https://www.masjidbilalonline.com/bilal-learning-center-los-angeles.html,54.0,83.0,,,1846.0,census_geocoder,64792,15.902257433303108,2.48
129,Ebrahim Mosque,7014 South Vermont Avenue,Los Angeles,CA,90044,33.976191086737,-118.291364719121,,,,,60.0,77.0,,,4159.0,census_geocoder,53302,26.09483797357674,3.53
130,The Nation of Islam Muhammad Mosque #27,8039 South Vermont Avenue,Los Angeles,CA,90044,33.967053987743,-118.291940602625,,,,,60.0,71.0,,,4180.0,census_geocoder,53302,26.09483797357674,3.53
131,Islamic Center of Los Angeles,9642 South Western Avenue,Los Angeles,CA,90047,33.948280170733,-118.30893724092,,,,,50.0,51.0,,,4153.0,census_geocoder,71664,16.64011956030126,2.91
132,Masjid Al Rasul,11211 S Central Ave,Los Angeles,CA,90059,33.932734080867,-118.254300897646,,2019,,https://rakwa.com/listting/islamic-center-of-watts-masjid-al-rasul,57.0,63.0,,,1624.0,census_geocoder,56152,26.06117773884921,3.57
133,Masjid Omar ibn Al-Khattab,1025 W Exposition Blvd,Los Angeles,CA,90089,34.018414849028,-118.293003170664,,1994,,https://www.archnet.org/sites/10386,70.0,74.0,,,604.0,census_geocoder,-666666666,,-666666666.00
134,Bell Islamic Center,5250 Gage Avenue,Bell,CA,90201,33.976008969976,-118.170727062242,,2011,,https://prayersconnect.com/mosques/84084138-bell-islamic-center-bell-california-united-states,,77.0,,,781.0,census_geocoder,60927,22.64097754551073,3.72
135,El Hussein Youth Center Mosque,4213 Gage Avenue,Bell,CA,90201,33.978611437394,-118.191988151581,,,,,,89.0,,,4144.0,census_geocoder,60927,22.64097754551073,3.72
136,El-Hussein Community Center,6840 Otis ave,Bell,CA,90201,33.974426521301,-118.193187609776,,1984,,"https://www.causeiq.com/organizations/el-hussein-youth-corporation,953942917/",,84.0,,,1091.0,census_geocoder,60927,22.64097754551073,3.72
137,Masjid Al-Siddique,4313 Gage ave,Bell,CA,90201,33.978488328937,-118.190922953411,,1984,,"https://www.causeiq.com/organizations/el-hussein-youth-corporation,953942917/",,91.0,,,1763.0,census_geocoder,60927,22.64097754551073,3.72
138,Al Rashid Islamic Center,2226 E Compton,Compton,CA,90221,33.89603765716,-118.19932600145,,2002,,https://prayersconnect.com/mosques/84066548-masjid-al-rashid-compton-california-united-states,,75.0,,,865.0,census_geocoder,72937,17.61335474533595,4.07
139,Ismaili Cultural Center,106 N Alameda Blvd,Compton,CA,90221,33.896110998784,-118.219795242928,,-,Information Without Year,(510) 865-6128,,84.0,,,90.0,census_geocoder,72937,17.61335474533595,4.07
140,ORODARA,5800 Bristol Parkway,Culver City,CA,90230,33.988051317684,-118.386764149909,,,,,53.0,77.0,,,4149.0,census_geocoder,107109,11.547959448921237,2.34
141,Tehkal bala,5800 Bristol Parkway,Culver City,CA,90230,33.988051317684,-118.386764149909,,,,,53.0,77.0,,,4090.0,census_geocoder,107109,11.547959448921237,2.34
142,Yaseen Education Foundation,4117 Overland ave,Culver City,CA,90230,34.012980414093,-118.401769753342,,1998,,https://yaseened.org/about-us/,55.0,88.0,,,2241.0,census_geocoder,107109,11.547959448921237,2.34
143,King Fahad Mosque - Los Angeles,10980 Washington Blvd,Culver City,CA,90232,34.012018290895,-118.410178399206,,1998,,https://kingfahadmosque.org/,57.0,87.0,,,2291.0,census_geocoder,122396,10.665534186737851,2.28
144,Islamic Society of Downey,11022 Old River School Road,Downey,CA,90241,33.949257641572,-118.147442832835,,2024,,https://isodla.org/,,78.0,,,618.0,census_geocoder,88006,8.021545104498209,3.06
145,Islamic Center of Mid Cities,12428 S Benedict Ave,Downey,CA,90242,33.918052127444,-118.118762919203,,2000,,"https://www.causeiq.com/organizations/islamic-center-of-mid-cities,954772202/",,65.0,,,1285.0,census_geocoder,89075,9.669501400838024,3.23
146,Al Huda Islamic School,12227 Hawthorne Way,Hawthorne,CA,90250,33.923230703053,-118.353596258102,,,,,46.0,81.0,,,4194.0,census_geocoder,78331,14.671063939498108,2.86
147,Al-Watan Musalaha (Mosque),13637 South Inglewood Avenue,Hawthorne,CA,90250,33.908121201863,-118.361338341468,,,,,41.0,77.0,,,4192.0,census_geocoder,78331,14.671063939498108,2.86
148,Islamic Center of Hawthorne,12209 Hawthorne Way,Hawthorne,CA,90250,33.923262360817,-118.353596716907,,1995,,https://ichla.org/about/,46.0,81.0,,,264.0,census_geocoder,78331,14.671063939498108,2.86
149,Masjid Faatimah (Sunni mosque),15012 Prairie Avenue,Hawthorne,CA,90250,33.895227681448,-118.343762782534,,,,,43.0,83.0,,,4191.0,census_geocoder,78331,14.671063939498108,2.86
150,Bab-Ul-Ilm Islamic Center,5950 Heliotrope Cir,Maywood,CA,90270,33.985604245364,-118.179926222429,,2000,,http://www.babulilm.org/,,83.0,,,12.0,census_geocoder,61165,19.050398099128767,3.67
151,IQRA Academy of Palos Verdes,704 Silver Spur Road,Rolling Hills Estates,CA,90274,33.77135474365,-118.370489018377,,,,,,73.0,,,3965.0,census_geocoder,215925,3.0148942985265856,2.72
152,Al Zahra Islamic Center,8152 Seville Ave,South Gate,CA,90280,33.963113026863,-118.222566955526,,1990,,http://masjidalzahra.com/about/,,80.0,,,867.0,census_geocoder,74651,12.662048979681446,3.63
153,ArRahmah Mosque,1117 West Manchester Boulevard,Inglewood,CA,90301,33.959946194807,-118.375616041379,,,,,52.0,77.0,,,4205.0,census_geocoder,65806,16.935438714373703,2.73
154,Islamic Center Of Inglewood,311 E Arbor Vitae St,Inglewood,CA,90301,33.952750456724,-118.350818730285,,1971,,https://islamiccenterofinglewood.org/about-us/,53.0,87.0,,,2288.0,census_geocoder,65806,16.935438714373703,2.73
155,Santa Monica Masjid,1231 4th Street,Santa Monica,CA,90401,34.018718178379,-118.497753884829,,,,,77.0,96.0,,,4073.0,census_geocoder,110385,17.659468850831473,1.51
156,Westside Community and Cultural Center,1235 4th Street,Santa Monica,CA,90401,34.018666767247,-118.497692467515,,,,,77.0,96.0,,,4038.0,census_geocoder,110385,17.659468850831473,1.51
157,Santa Monica Jamatkhana,3350 Ocean Park Boulevard,Santa Monica,CA,90405,34.021734248244,-118.450600350421,,,,,48.0,63.0,,,4039.0,census_geocoder,121241,7.844225008321313,1.89
158,ALSAJDAH FOUNDATION,1801 Cabrillo Avenue,Torrance,CA,90501,33.829560383288,-118.314326192635,,,,,41.0,92.0,,,4009.0,census_geocoder,92923,12.262612699021677,2.78
159,Darul Arqam Musalla,1801 Cabrillo Avenue,Torrance,CA,90501,33.829560383288,-118.314326192635,,,,,41.0,92.0,,,4018.0,census_geocoder,92923,12.262612699021677,2.78
160,Masjid Ishaque,3341 Torrance Boulevard,Torrance,CA,90503,33.837176028923,-118.343276603759,,,,,41.0,82.0,,,4020.0,census_geocoder,125912,7.399892721378763,2.51
161,Darul Ulum,18093 Prairie ave No.F,Torrance,CA,90504,33.866897563047,-118.343858420601,,1997,,https://duny.us/about-us/,50.0,81.0,,,1074.0,census_geocoder,107552,10.126119539389508,2.80
162,Imamia Educational Center,2150 Redondo Beach Boulevard,Torrance,CA,90504,33.88584906787,-118.316748673154,,,,,45.0,84.0,,,4019.0,census_geocoder,107552,10.126119539389508,2.80
163,Momin Lodge,1918 E Artesia Blvd,Torrance,CA,90504,33.872743569667,-118.311726654086,,1994,,"https://www.causeiq.com/organizations/momin-lodge,954483499/",38.0,76.0,,,2049.0,census_geocoder,107552,10.126119539389508,2.80
164,Islamic Center of Whittier,13222 Bailey St ,Whittier,CA,90601,33.980821531411,-118.034698795631,,-,No Basic Information,(626) 818-0855,,90.0,,,1374.0,census_geocoder,104052,9.790093476597585,2.77
165,Rose Hills Rainbow Chapel,Workman Mill Road,Whittier,CA,90601,33.9993014,-118.0552915,,,,,,72.0,,,4026.0,nominatim,104052,9.790093476597585,2.77
166,Tawheed Dawah Center,7151 Lincoln Avenue,Buena Park,CA,90620,33.8319501,-118.0134964,,,,,36.0,79.0,,,4143.0,nominatim,126094,7.680521386335188,3.48
167,Baitul Mukarram,12225 Centralia Street,Lakewood,CA,90623,33.838792453754,-118.071459736148,,-,Information Without Year,https://baitul-mukarram.org,,69.0,,,974.0,census_geocoder,116594,4.904614591389533,3.00
168,Al Burooj Academy,5631 Lincoln Avenue,Cypress,CA,90630,33.831827215449,-118.034905360365,,,,,32.0,67.0,,,4089.0,census_geocoder,130154,6.46655022543564,3.03
169,Islamic Center of Cypress,5900 Ball Road,Cypress,CA,90630,33.816951862508,-118.030214283903,,2012,,https://prayersconnect.com/mosques/84045736-islamic-center-of-cypress-cypress-california-united-states,29.0,63.0,,,1226.0,census_geocoder,130154,6.46655022543564,3.03
170,La Mirada Masjid,14225 Imperial Highway,La Mirada,CA,90638,33.917212769906,-118.028539919306,,2001,,http://www.masjidlamirada.org/,,77.0,,,617.0,census_geocoder,109649,6.15676164033406,2.94
171,Madinah Islamic Center,12500 Firestone Blvd,Norwalk,CA,90650,33.906992790532,-118.071427142209,,2001,,https://pakistanlink.org/Community/2015/Dec15/04/05.HTM,38.0,67.0,,,1535.0,census_geocoder,100085,9.349837027710366,3.60
172,Masroor Mosque,7419 Passons Boulevard,Pico Rivera,CA,90660,33.972867521046,-118.094430846396,,-,Information Without Year,(202) 779-3676,,65.0,,,619.0,census_geocoder,88201,10.336619057198417,3.55
173,Shia Ithnaasheri Islamic Center/Husseini Mosque, 7925 Serapis Ave,Pico Rivera,CA,90660,33.967948340675,-118.101802302127,,1981,,https://www.lajamaat.org/about-us/,,81.0,,,262.0,census_geocoder,88201,10.336619057198417,3.55
174,Baitul Mukarram Mosque,12213 Centralia Street,Lakewood,CA,90715,33.838788557617,-118.071719361675,,,,,,69.0,,,4206.0,census_geocoder,91875,7.361111111111112,3.13
175,AlSajdah Academy,1741 Lomita Boulevard,Lomita,CA,90717,33.797972528189,-118.309359858401,,,,,35.0,74.0,,,4183.0,census_geocoder,94241,13.317361894024804,2.77
176,Islamic Center of South Bay (LA Lomita - Masjid Al Noor),25816 Walnut Street,Lomita,CA,90717,33.788695359787,-118.31196588248,,,,,43.0,91.0,,,4164.0,census_geocoder,94241,13.317361894024804,2.77
177,Masjid Al-Noor,28516 Walnut Street,Lomita,CA,90717,33.8126008,-118.3117145,,1982,,https://masjidalnoor.org/about-us/,41.0,88.0,,,1730.0,nominatim,94241,13.317361894024804,2.77
178,International Institute of Tolerance (IIT),20932 Main Street,Carson,CA,90745,33.840133541125,-118.279690245353,,,,,,,,,4136.0,census_geocoder,107988,8.465227396490242,3.48
179,Long Beach Islamic Center,995 E 27th St,Signal Hill,CA,90755,33.8062559794,-118.180766248626,,2015,,https://www.longbeachislamiccenter.com/about/,56.0,70.0,,,1529.0,census_geocoder,113512,7.032679738562092,2.51
180,Masjid Al-Shareef,2104 Orange Ave,Long Beach,CA,90806,33.795284551726,-118.176250557403,,1972,,https://maslb.net/history-of-maslb/,52.0,75.0,,,1762.0,census_geocoder,79208,14.561689496605922,3.22
181,Masjid Al-Taqwa,2181 North Lake ave,Altadena,CA,91001,34.183423320789,-118.131674546088,,1999,,"https://en.wikipedia.org/wiki/Masjid_Al-Taqwa_(Altadena,_California)",,80.0,,,1764.0,census_geocoder,134903,7.415596564333701,2.76
182,Islamic Center of Arcadia,4105 East Live Oak Avenue,Arcadia,CA,91006,34.109696254699,-118.014656616803,,,,,,66.0,,,4117.0,census_geocoder,123533,7.953427873481171,3.08
183,Masjid Qurtubah,1121 Huntington Dr,Monrovia,CA,91010,34.139716415098,-117.980930589104,,-,Information Without Year,https://islamicvalley.com/mosque/390/masjid-qurtuba,41.0,84.0,,,355.0,census_geocoder,102705,7.813018013040115,3.07
184,Squaw Valley Islamic Settlement,2684 San Pablo Way,Bradbury,CA,91010,34.143079148592,-117.945042922091,,2003,,https://www.charitynavigator.org/ein/020662740,,44.0,,,2173.0,census_geocoder,102705,7.813018013040115,3.07
185,Masjid Qurtabah,1121 E Huntington Dr,Monrovia,CA,91016,34.139716415098,-117.980930589104,,1994,,"https://www.causeiq.com/organizations/masjid-qurtuba,954411578/",,78.0,,,1947.0,census_geocoder,96540,10.183239677498168,2.68
186,Masjid Al-Taqwa,573 North Lake Avenue,Pasadena,CA,91101,34.156039117349,-118.132512593245,,,,,63.0,88.0,,,3983.0,census_geocoder,87813,19.58249545149861,1.76
187,Islamic Center of Glendale,2711 Kennington Dr.,Glendale,CA,91206,34.163898394362,-118.21073025013,,2010,,"https://www.latimes.com/socal/glendale-news-press/opinion/tn-gnp-xpm-2012-07-23-tn-gnp-0723-intersections-a-new-mosque-connects-local-muslims-story.html#:~:text=Having%20spent%20years%20on%20the,changed%20things%20for%20Glendale's%20Muslims.",0.0,6.0,,,53.0,census_geocoder,89188,11.797008142397274,2.54
188,Fatima Islamic Society,7252 Remmet ave Suite 101,Canoga Park,CA,91303,34.201987185297,-118.600210844733,,1981,,https://cityclerk.lacity.org/onlinedocs/2021/21-0943_misc_6_08-19-21.pdf,53.0,89.0,,,1099.0,census_geocoder,74474,18.078981921018077,2.77
189,Islamic Society of West Valley (ISWV),7060 Owensmouth Avenue,Los Angeles,CA,91304,34.1984674,-118.6014594,,,,,55.0,86.0,,,4151.0,nominatim,90007,10.926425269645607,2.84
190,Al-Islam Mosque,9960 Canoga Avenue,Los Angeles,CA,91311,34.251093921815,-118.597236705036,,,,,52.0,61.0,,,4161.0,census_geocoder,119386,8.839411199053185,2.75
191,Islamic Center of Conejo Valley,2700 Borchard Rd,Newbury Park,CA,91320,34.178941495245,-118.933730981646,,1997,,"https://www.latimes.com/archives/la-xpm-1997-aug-10-me-21257-story.html#:~:text=A%20few%20also%20pray%20in,commitment%20to%20make%20necessary%20improvements.",19.0,61.0,,,1223.0,census_geocoder,148991,7.248616236162361,2.84
192,Unity Center of Santa Clarita,24352 Walnut st,Santa Clarita,CA,91321,34.379313047804,-118.529575739504,,2011,,"https://www.causeiq.com/organizations/unity-center-of-santa-clarita-holdings,273700528/",,93.0,,,2220.0,census_geocoder,91092,9.64396382723076,2.91
193,Islamic Center Northridge/Tampa Masjid,8424 Tampa Ave,Los Angeles,CA,91324,34.223237327637,-118.553486127089,,1993,,https://www.archnet.org/sites/10394,44.0,65.0,,,612.0,census_geocoder,99610,12.049965664955364,2.83
194,Centro Islamico de Pacoima,13070 1/2 Van Nuys Boulevard,Los Angeles,CA,91331,34.269235760842,-118.417683796225,,,,,54.0,76.0,,,4160.0,census_geocoder,84227,16.18186894433702,4.17
195,Islamic Center of Reseda,18206 Victory Blvd,Reseda,CA,91335,34.186545849837,-118.529580720012,,2012,,https://www.dailynews.com/2012/03/02/islamic-center-of-reseda-expands-to-serve-faithful/,51.0,51.0,,,1331.0,census_geocoder,80143,15.205236601663714,3.02
196,MTO Shahmaghsoudi (School of Islamic Sufism),18011 Sherman Way,Los Angeles,CA,91335,34.201303439392,-118.525470042613,,2008,,https://mto.org/center/los-angeles/,46.0,82.0,,,611.0,census_geocoder,80143,15.205236601663714,3.02
197,Spamosque,18855 Lemay Street,Los Angeles,CA,91335,34.192388833044,-118.543144734955,,,,,48.0,55.0,,,4181.0,census_geocoder,80143,15.205236601663714,3.02
198,Imam Bukhary Masjid,15716 Parthenia Street,Los Angeles,CA,91343,34.228262504692,-118.474613601269,,,,,43.0,63.0,,,4155.0,census_geocoder,81430,18.39707657456554,3.28
199,"Islamic Center of Northridge, Granada Hills Masjid",11439 Encino Ave,Granada Hills,CA,91344,34.278595551442,-118.515356607586,,1992,,https://www.archnet.org/sites/10394,22.0,18.0,,,2289.0,census_geocoder,119345,7.3526316796449,2.93
200,Al Umma Center of Santa Clarita,18015 Sierra Highway,Santa Clarita,CA,91351,34.42360433201,-118.450903806232,,,,,,47.0,,,4059.0,census_geocoder,115364,8.96310374996229,3.14
201,Islamic Center of Burbank,7838 San Fernando Rd,Los Angeles,CA,91352,34.213880062179,-118.360449063737,,2012,,https://www.burbankcenter.org/our-background/,42.0,64.0,,,614.0,census_geocoder,78239,16.149778784935794,3.67
202,Islamic Center of Santa Clarita Valley,26477 Ruether Ave,Santa Clarita,CA,91355,34.415665720595,-118.499641568474,,1989,,https://mindtrip.ai/attraction/santa-clarita-california/islamic-center-santa-clarita-valley/at-XiOp9ADi,,51.0,,,75.0,census_geocoder,115640,7.409223012010225,2.41
203,Dawoodi Bohra Al Masjid Al Ezzi Anjuman-e-Burhanee,5701 Platt Ave,Los Angeles,CA,91367,34.173054995859,-118.643473429347,,2015,,https://thedawoodibohrasusa.com/communities/los-angeles/,28.0,23.0,,,599.0,census_geocoder,108653,11.022625619095413,2.33
204,Islamic Center of North Hollywood,5645 Strohm Ave,North Hollywood,CA,91601,34.172811587977,-118.359444035272,,-,Information Without Year,,41.0,77.0,,,1307.0,census_geocoder,79607,15.826167159482408,1.92
205,Islamic Center of Inland Empire,9212 Base Line rd,Rancho Cucamonga,CA,91701,34.121608395739,-117.604137125691,,2000,,https://ranchomasjid.org/about/,20.0,71.0,,,1262.0,census_geocoder,114244,4.609530619541345,2.99
206,Al-Fatiha Islamic Center,210 N Citrus Ave,Azusa,CA,91702,34.124098115977,-117.890050154197,,1998,,https://www.masjidalfatiha.org/about-us,39.0,69.0,,,881.0,census_geocoder,92683,12.06691999518561,3.30
