Mosque_ID,Name,Street,City,State,ZCTA,Latitude,Longitude,Urbanization_Cat,Year_Est,Status,Source,Transit_score,Walk_score,NND,NRI,Reference_ID,geocode_method
24,Gadsden Islamic Society,108 S 9th St,Gadsden,AL,35903,34.001594473156,-85.984658717421,,2011,,https://prayersconnect.com/mosques/84013161-gadsden-islamic-society-gadsden-alabama-united-states,,70,,,278.0,census_geocoder
25,Islamic Community of Tuskegee,1103 S Main st,Tuskegee,AL,36083,32.416080309801,-85.682326757142,,-,No Basic Information,,,15,,,1400.0,census_geocoder
26,Masjid Ash-Shura,1902 Franklin rd,Tuskegee,AL,36088,32.432404754627,-85.718063999037,,1990,,https://tuskegeemasjid.wixsite.com/tuskegeemajid/about,,19,,,1820.0,census_geocoder
27,Muslim Center of Montgomery,4340 S Court st,Montgomery,AL,36105,32.325787022864,-86.307894932667,,2026,,https://www.mcmontgomery.org/about,21,38,,,2082.0,census_geocoder
28,Masjid Qasim B El-Amin,2425 Lark Dr,Montgomery,AL,36108,32.342576547429,-86.334100895095,,1984,,https://prayersconnect.com/mosques/84044618-masjid-qasim-bilal-el-amin-montgomery-alabama-united-states,25,19,,,2258.0,census_geocoder
29,East Montgomery Islamic Center/Omar Bin Khattab Mosque,3430 Kessinger Dr.,Montgomery,AL,36116,32.335330609657,-86.18186760005,,,,https://emismosque.org/index.html,15,58,,,1087.0,census_geocoder
30,East Montgomery Islamic Center - EMIC,8786 Vaughn Rd,Montgomery,AL,36117,32.339045248996,-86.140721245908,,2006,,https://thigmos.com/east-montgomery-islamic-center/about,0,9,,,2253.0,census_geocoder
31,Anniston Islamic Center/Masjid An Noor,1821 Mc Call Dr,Anniston,AL,36207,33.668202956357,-85.814262103467,,1985,,https://www.guidestar.org/profile/63-0882703,,17,,,2256.0,census_geocoder
32,MCW Masjid Al-Noor Dothan Mosque,"1603, Napier Field Rd",Dothan,AL,36303,31.2708665,-85.4472452,,-,Information Without Year,https://www.facebook.com/mcwmasjidalnoor.dothanalabama/,,1,,,2260.0,nominatim
33,Muslim Community of the Wiregrass,4500 Napier Fields rd,Dothan,AL,36303,,,,2003,,"https://www.causeiq.com/organizations/islamic-center-of-dothan-incorporated,161645662/",,6,,,2096.0,
34,Hartford Islamic Center,503 N 6th ave,Hartford,AL,36344,31.107321122741,-85.701197715053,,-,No Basic Information,,,54,,,1125.0,census_geocoder
35,Masjid Baitul Haqq,509 Aurelie st,Mobile,AL,36604,30.677994661258,-88.060982657327,,1994,,https://prayersconnect.com/mosques/84063757-masjid-baitul-haqq-mobile-alabama-united-states,,62,,,1836.0,census_geocoder
36,Mobile Masjid of Al Islam,1559 Duval St,Mobile,AL,36605,30.661650935183,-88.074285840688,,-,No Basic Information,,,43,,,2047.0,census_geocoder
37,American Islamic Center of Mobile,6207 Old Shell rd,Mobile,AL,36608,30.689983007609,-88.185948292438,,1986,,https://www.mosquehq.com/mosques/9rzy1/ism-1,,42,,,215.0,census_geocoder
38,Islamic Society of Mobile,63 East Dr.,Mobile,AL,36608,30.688461923307,-88.17998326751,,1986,,https://islamicsocietymobile.org/#about-us,,55,,,1475.0,census_geocoder
39,Prichard Masjid of Al-Islam,637 S Wilson Ave,Prichard,AL,36610,30.727127793416,-88.083123701097,,1992,,https://prayersconnect.com/mosques/84079111-prichard-masjid-of-al-islam-prichard-alabama-united-states,,54,,,818.0,census_geocoder
40,Selma Islamic Center,2820 Citizens Pkwy,Selma,AL,36703,32.439369974294,-87.021048383389,,2016,,"https://www.causeiq.com/organizations/selma-mosque,812794096/",,36,,,2161.0,census_geocoder
41,Auburn Islamic Center,338 Armstrong st,Auburn,AL,36830,32.599749774141,-85.478770739427,,1990,,https://www.auburnmuslims.org/,,72,,,964.0,census_geocoder
42,Islamic Center of Grand Rapids,1301 Burton Street,Grand Rapids,AL,49509,42.92812182181,-85.699395330575,,1986,,https://en.wikipedia.org/wiki/Islamic_Center_and_Mosque_of_Grand_Rapids,39,72,,,1247.0,census_geocoder
43,Islamic Center of Pine Bluff,3707 E Hepburn st,Pine Bluff,AR,71603,34.218257007401,-92.041500435215,,1995,,https://www.facebook.com/pbmosque/,,38,,,1322.0,census_geocoder
44,Muslim Center of Conway,1715 South Blvd,Conway,AR,72034,35.079056334741,-92.447227087812,,1997,,https://prayersconnect.com/mosques/84078825-muslim-center-of-conway-conway-arkansas-united-states,,38,,,2277.0,census_geocoder
45,Islamic Center for Human Excellence,1717 Wright ave,Little Rock,AR,72202,34.732103255721,-92.292201210687,,1969,,https://encyclopediaofarkansas.net/entries/muslims-2557/,40,65,,,1785.0,census_geocoder
46,Islamic Center of Little Rock,3224 Anna st,Little Rock,AR,72204,34.72240132065,-92.333255686638,,1994,,https://theiclr.org/iclr-history/,39,51,,,1278.0,census_geocoder
47,Ismaili Jamatkhana,12500 Kanis Rd,Little Rock,AR,72211,34.743714885201,-92.410190116082,,-,Information Without Year,https://prayersconnect.com/mosques/84058248-ismaili-jamatkhana-little-rock-arkansas-united-states,19,31,,,2282.0,census_geocoder
48,Madina Institute,12123 Kanis Rd,Little Rock,AR,72211,34.743529234015,-92.408004470133,,2016,,https://ualr.edu/lrcs/2019/08/23/ramadan-at-little-rocks-madina-institute/,26,45,,,2276.0,census_geocoder
49,Islamic Center of Little Rock - West Campus,15110 Kanis Rd,Little Rock,AR,72223,34.751276201035,-92.43811757066,,1992,,https://islamicvalley.com/mosque/jVb/the-islamic-center-of-little-rock,0,19,,,2278.0,census_geocoder
50,Masjid Alradwan,500-596 W Broadway St,Forrest City,AR,72335,35.008135167928,-90.795605707256,,-,No Basic Information,https://prayersconnect.com/mosques/84000320-masjid-alradwan-forrest-city-arkansas-united-states,,48,,,2283.0,census_geocoder
51,Islamic Center of Jonesboro,118 Rogers st,Jonesboro,AR,72401,35.843373381092,-90.688640632336,,1983,,https://islamatastate.weebly.com/islamic-center-of-jonesboro.html,,44,,,1268.0,census_geocoder
52,Masjid Hamza/Islamic Center Of Northwest Arkansas,1420 E Center st,Fayetteville,AR,72701,36.063240811097,-94.180495527011,,1994,,https://encyclopediaofarkansas.net/entries/muslims-2557/,,84,,,1875.0,census_geocoder
53,Bentonville Islamic Center,1801 SW 2nd St,Bentonville,AR,72712,36.371907557975,-94.234138221922,,2005,,https://www.mapquest.com/us/arkansas/bentonville-islamic-center-378407053,,19,,,986.0,census_geocoder
54,Muslim Students of Russellville,514 West K st,Russellville,AR,72801,35.288567179557,-93.137340906529,,2014,,https://www.facebook.com/MSAatATU/posts/press-releasewhat-islamic-center-of-russellville-icr-to-hold-community-open-hous/959876940705094/,,44,,,2107.0,census_geocoder
55,Islamic Center of Russellville,2001 W Parkway Dr,Russellville,AR,72802,35.288128775533,-93.146970331263,,2014,,"https://www.causeiq.com/organizations/islamic-center-of-russellville,464986297/",,14,,,2280.0,census_geocoder
56,Masjid Annoor,1800 S Albert Pike,Fort Smith,AR,72901,35.365446337702,-94.386191852161,,1993,,https://masjidannoorfs.com/about,,49,,,1797.0,census_geocoder
57,Masjid AlSalam,8501 S 28th St,Fort Smith,AR,72908,35.303334648314,-94.405240414998,,2012,,https://masjidalsalamfsm.org/about,,58,,,2279.0,census_geocoder
58,Masjid Touba,1219 W Buckeye Rd,Phoenix,AZ,85007,33.436692589573,-112.088186007743,,-,No Basic Information,,43,61,,,2717.0,census_geocoder
59,Al Rahma Islamic Center of Phoenix,2916 E McDowell Rd unit 15,Phoenix,AZ,85008,33.465802546888,-112.0186407304,,2009,,"https://www.causeiq.com/organizations/masjid-al-rahma-of-phoenix,870813205/",43,69,,,2272.0,census_geocoder
60,Ibadurahman Mosque,5064 E McDowell Rd SUITE B,Phoenix,AZ,85008,33.465638028552,-111.972761526797,,-,No Basic Information,(480) 648-4254,34,50,,,414.0,census_geocoder
61,Muslim Community Mosque Phoenix,1818 N 32nd St,Phoenix,AZ,85008,33.468045702677,-112.012981593137,,1994,,https://mcmphoenix.com/,41,64,,,2265.0,census_geocoder
62,Masjid Al-Bashir Mohammed/Albasheer Islamic Foundation,6523 N Black Canyon Freeway,Phoenix,AZ,85015,33.531754587524,-112.111997733525,,2014,,"https://www.causeiq.com/organizations/al-basheer-islamic-foundation,461248064/",38,33,,,1651.0,census_geocoder
63,Al Kauthar,6221 W Glendale ave,Phoenix,AZ,85017,33.5385019,-112.1347279,,-,No Basic Information,,41,79,,,859.0,nominatim
64,Alkawathar Educational Culture Center,6602 N Black Cyn Hwy,Phoenix,AZ,85017,33.533100577721,-112.112670702727,,-,Information Without Year,,45,55,,,2725.0,census_geocoder
65,Islamic Center of Arizona/Masjid Dunlap,1426 9 Street Northwest Suite 200,Phoenix,AZ,85020,,,,2000,,,42,44,,,41.0,
66,Islamic Center of North Phoenix,13246 N 23Rd ave,Phoenix,AZ,85020,33.606848863345,-112.107969439586,,2010,,https://www.visualizingimmigrantphoenix.com/patrick-ingham/bosnian-mosque/,39,44,,,1308.0,census_geocoder
67,Muhammad Mosque #32,4444 S 3rd St,Phoenix,AZ,85040,33.405899075957,-112.070073189972,,2003,,https://www.manta.com/c/mml2xp1/muhammad-mosque-32,47,71,,,2268.0,census_geocoder
68,Masjid Jauharatul Islam,102 W South Mountain Ave,Phoenix,AZ,85041,33.370566414825,-112.074722594615,,1981,,https://www.masjidjauharatulislam.com/history-of-jauharatul-islam,41,50,,,1903.0,census_geocoder
69,Arizona Cultural Academy (ACA) Masjid,7810 S 42nd Pl #7300,Phoenix,AZ,85042,33.37486148714,-111.992347581936,,1996,,https://www.azacademy.org/,35,34,,,2271.0,census_geocoder
70,Islamic Center of Greater Phoenix (Masjid Bilal),8016 S 12th St,Phoenix,AZ,85042,33.373870963098,-112.057427753382,,1982,,https://en.wikipedia.org/wiki/Islamic_Community_Center_of_Phoenix,41,23,,,2270.0,census_geocoder
71,Islamic Community Center of Phoenix,7516 N Black Canyon Hwy,Phoenix,AZ,85051,33.546078749153,-112.112699488754,,1997,,https://www.archnet.org/sites/10420,40,42,,,87.0,census_geocoder
72,Islamic Community Center of Phoenix (ICCP),2515 W Orangewood Ave,Phoenix,AZ,85051,33.545799576011,-112.112993446304,,1982,,https://en.wikipedia.org/wiki/Islamic_Community_Center_of_Phoenix,40,42,,,2264.0,census_geocoder
73,Islamic Community Center of Phoenix Secondary,7362 North Black Canyon Highway,Phoenix,AZ,85051,33.544901307709,-112.112694198541,,2004,,https://www.archnet.org/sites/10420,40,42,,,754.0,census_geocoder
74,Masjid Bilal Bin Rabah,44370 E Cesar Chavez Ln,Maricopa,AZ,85138,,,,2010,,https://www.pinalcentral.com/maricopa_monitor/religion/religion_news/maricopa-mosque-serves-as-hub-for-area-muslims/article_e5cebfc1-e362-5959-aa4a-38d3eba23ade.html,,60,,,1844.0,
75,Masjid Al Noor,55 North Matlock Street,Mesa,AZ,85203,33.416159724533,-111.808192854547,,1998,,https://www.masjidnoormesa.com/,51,73,,,741.0,census_geocoder
76,Islamic Education Foundation of Arizona (IEFAZ),2434 E Southern Ave,Mesa,AZ,85204,33.393661229115,-111.778876006836,,1980,,https://prayersconnect.com/mosques/84045142-islamic-education-foundation-of-arizona-mesa-arizona-united-states,35,20,,,2274.0,census_geocoder
77,"Ahmadiyya Muslim Community, Tucson Arizona",250 W Speedway Blvd,Tuscon,AZ,85205,32.235963902204,-110.976029424173,,1982,,https://tucson.com/news/article_f6f301cb-0eb9-5399-91fd-c3b92757baf5.html,56,74,,,2724.0,census_geocoder
78,Gilbert Mussalla,5635 East Baseline Road,Mesa,AZ,85206,33.379252797393,-111.714262920999,,2013,,https://prayersconnect.com/mosques/84066017-gilbert-musallah-gilbert-arizona-united-states,,26,,,757.0,census_geocoder
79,East Mesa Mosque,1017 S 88th St,Mesa,AZ,85208,33.39667806941,-111.64143064256,,-,No Basic Information,,0,11,,,2718.0,census_geocoder
80,Bait-ul-Aman Mosque,2035 West Elliot Road,Chandler,AZ,85224,33.349478815649,-111.877383456611,,-,Information Without Year,(480) 634-8506,34,70,,,640.0,census_geocoder
81,es Salaam Mosque,1071 N Alma School rd,Chandler,AZ,85224,33.321398084446,-111.859060327489,,1993,,https://prayersconnect.com/mosques/84024224-masjid-es-salaam-chandler-arizona-united-states,33,76,,,168.0,census_geocoder
82,Islamic Center of East Valley,425 N Alma School Road,Chandler,AZ,85224,33.309966779605,-111.859018216458,,2008,,https://eventseeker.com/venue/875784-islamic-center-of-the-east-valley-chandler,36,61,,,50.0,census_geocoder
83,Islamic Center of the East Valley (ICEV),425 N Alma School Rd,Chandler,AZ,85224,33.309966779605,-111.859018216458,,2010,,https://www.eastvalleytribune.com/news/after-12-years-chandler-mosque-prepares-to-open/article_6ed031a4-ce5e-5634-be45-cb51bbbb77bc.html,36,61,,,2266.0,census_geocoder
84,Masjid Al Mustafa,24038 South Val Vista Drive,Chandler,AZ,85249,33.229366881189,-111.75567655671,,2014,,"https://www.causeiq.com/organizations/al-mustafa-foundation,453664496/",,3,,,738.0,census_geocoder
85,Islamic Center of North East Valley (ICNEV),12125 E Via Linda,Scottsdale,AZ,85259,33.589630848398,-111.829084424899,,1998,,https://islamcenter.com/about,0,10,,,1306.0,census_geocoder
86,Al-Mahdi Center,1016 S River Dr.,Tempe,AZ,85281,33.418243647114,-111.896257318812,,1998,,https://www.almahdi.net/about-us,53,67,,,900.0,census_geocoder
87,Tempe Mosque (Islamic Community Center),131 E 6th St,Tempe,AZ,85281,33.424308583406,-111.937320319285,,1984,,https://emuseum.tempe.gov/objects/65023/tempe-islamic-center--mosque,69,91,,,2263.0,census_geocoder
88,Omar Ibn Al-Khattab Mosque,6225 S McClintock Dr,Tempe,AZ,85283,33.36532140513,-111.911173811329,,2001,,https://prayersconnect.com/mosques/84017189-masjid-omar-ibn-al-khattab-tempe-arizona-united-states,34,71,,,2275.0,census_geocoder
89,Masjid Rahman,6040 N 43rd Ave,Glendale,AZ,85301,33.52458620254,-112.151695129194,,-,No Basic Information,,37,75,,,2726.0,census_geocoder
90,United Islamic Center of Arizona,19250 N 35 AV Glendale,Phoenix,AZ,85308,33.660657500918,-112.134625406797,,2014,,https://uislamicca.com/home/sample-page-2/,42,46,,,601.0,census_geocoder
91,United Islamic Center of Arizona UICA ,19250 N 35th Ave,Glendale,AZ,85308,33.660657500918,-112.134625406797,,2014,,"https://www.causeiq.com/organizations/united-islamic-center-of-arizona,471172036/",42,46,,,2267.0,census_geocoder
92,WVIC,10510 W Van Buren St,Avondale,AZ,85323,33.4500893,-112.2858638,,-,No Basic Information,,,23,,,2720.0,nominatim
93,Islamic Center of Laveen (Laveen Mosque),5099 W Dobbins Rd #1,Laveen Village,AZ,85339,33.362874603848,-112.169003868253,,2008,,"https://www.causeiq.com/organizations/islamic-center-of-laveen,262407029/",28,32,,,2269.0,census_geocoder
94,Islamic Center of Yuma,200 W  24th St,Yuma,AZ,85364,32.684013107147,-114.618972556911,,1999,,https://www.mapquest.com/us/arizona/islamic-center-of-yuma-23769214,24,80,,,1383.0,census_geocoder
95,Albanian-American Islamic Center of Arizona,6724 E Greenway rd,Peoria,AZ,85381,33.625141161424,-112.203642692401,,2003,,https://greenwaymasjidaz.com,35,81,,,924.0,census_geocoder
96,Islamic Center of Peoria (ICP),23915 N Lake Pleasant Pkwy,Peoria,AZ,85383,33.699653549749,-112.273351161431,,2019,,https://www.icpaz.org/about/,,18,,,2719.0,census_geocoder
97,Muslim Community Center of Tucson,5100 N Kevy Pl,Tucson,AZ,85704,32.299456095909,-110.998152578475,,2014,,https://tucson.com/lifestyles/faith-and-values/article_b274bf11-78f8-570b-a760-dcf8da920a7a.html,,52,,,710.0,census_geocoder
98,Imam Abu Hanifa Islamic Center IAHIC,4727 East 5th Street,Tucson,AZ,85711,32.2288964454,-110.891837425847,,2021,,https://iahiccenter.org/?page_id=2056,37,72,,,2722.0,census_geocoder
99,Husainiya Center of Tucson,639 N Swan Rd,Tucson,AZ,85712,32.229861147974,-110.892541357183,,2019,,https://www.husainiyatucson.org/,38,69,,,727.0,census_geocoder
100,ICS Tucson,5010 E Bellevue St,Tucson,AZ,85712,32.237955698472,-110.885927733429,,1980,,https://www.zippia.com/interfaith-community-services-careers-673065/history/,41,82,,,2721.0,census_geocoder
101,Islamic Center of Tucson,901 E 1 st,Tucson,AZ,85719,32.234362293791,-110.957897550977,,1991,,https://en.wikipedia.org/wiki/Tucson_Mosque,59,81,,,80.0,census_geocoder
102,Flagstaff Community Masjid,30-269 S Family Housing,Flagstaff,AZ,86001,,,,1990,,https://www.icflagstaff.org/about-us,65,96,,,1102.0,
103,Islamic Center Of Flagstaff,1829 N East St,Flagstaff,AZ,86004,35.205553288036,-111.618990840866,,1990,,https://www.icflagstaff.org/about-us,43,55,,,2273.0,census_geocoder
104,Prescott Islamic Center,2200 E Hillsdale Rd,Prescott,AZ,86301,34.592330584451,-112.425695530187,,-,No Basic Information,,,19,,,2723.0,census_geocoder
105,Masjid Ibrahim,2075 Airway Avenue,Kingman,AZ,86401,35.22490005735,-114.029410233788,,1990,,https://www.archnet.org/sites/10393,,50,,,172.0,census_geocoder
106,Masjid Ismail,1715 Wolf Ct.,Bullhead City,AZ,86442,35.041434701889,-114.590763562387,,1998,,https://projects.propublica.org/nonprofits/organizations/860853536,,18,,,1897.0,census_geocoder
107,Masjid At-Thohir,1200 South Kenmore Avenue,Los Angeles,CA,90006,34.049016968133,-118.296764512799,,,,,68,93,,,4166.0,census_geocoder
108,Masjid Umar Ibn Khattab,1025 Exposition Blvd,Los Angeles,CA,90007,34.018414849028,-118.293003170664,,1994,,https://www.archnet.org/sites/10386,70,74,,,1989.0,census_geocoder
109,Masjid Bilal,4016 S Central Ave,Los Angeles,CA,90011,34.010652050749,-118.256431194053,,1999,,https://masjidbilalonline.com/about-masjid-bilal-islamic-center.html,57,79,,,401.0,census_geocoder
110,Minaret,1109-1101 East Martin Luther King Junior Boulevard,Los Angeles,CA,90011,34.011206823913,-118.256437398375,,,,,57,80,,,4167.0,census_geocoder
111,Akber Masjid- Islamic Center Downtown Los Angeles,1013 San Julian St A,Los Angeles,CA,90015,34.036783317551,-118.252426104189,,-,No Basic Information,https://prayersconnect.com/mosques/84082263-akber-mosque-los-angeles-california-united-states,97,87,,,2284.0,census_geocoder
112,Masjid Abu Bakr Al-Siddiq,3611 Crenshaw Blvd,Los Angeles,CA,90016,34.023564053769,-118.335166430484,,-,Information Without Year,https://www.muslimguide.com/show/Masjid_Abu_Bakr_As_Siddiq_178,59,85,,,131.0,census_geocoder
113,El-Hajj Malik El Shabazz Islamic Center,2914 West Jefferson Boulevard,Los Angeles,CA,90018,34.025546554332,-118.327355299212,,,,,58,80,,,4165.0,census_geocoder
114,Masjid Ibadullah,2310 E Jefferson Blvd,Los Angeles,CA,90018,34.025510193162,-118.320226179604,,1985,,https://www.slideshare.net/slideshow/ilm-zakat-abu-bakr/23496629,62,82,,,1880.0,census_geocoder
115,Kobe Bryant Mural,1170 South Norton Avenue,Los Angeles,CA,90019,34.050096165516,-118.322517982134,,,,,63,84,,,4185.0,census_geocoder
116,Masjid Al Mumin,1635 S st Andrews Place,Los Angeles,CA,90019,34.042908639801,-118.311646238893,,1903,,https://www.instagram.com/masjidmumin/?hl=en,60,85,,,1609.0,census_geocoder
117,Masjid Al-Mu'min,1635 South Saint Andrews Place,Los Angeles,CA,90019,34.042908639801,-118.311646238893,,,,,60,84,,,4157.0,census_geocoder
118,Islamic Center of Southern California,434 S Vermont Ave,Los Angeles,CA,90020,34.066676143583,-118.29158353607,,1976,,"https://islamiccenter.com/who-we-are/#:~:text=%E2%80%9CAnd%20thus%20have%20We%20willed,of%20its%20members%20and%20volunteers.",78,96,,,77.0,census_geocoder
119,Islamic Center of Southern California - Food Distribution Center,434 South Vermont Avenue,Los Angeles,CA,90020,34.066676143583,-118.29158353607,,,,,78,96,,,4152.0,census_geocoder
120,Masjid Al-Falah/Los Angeles Islamic Center,309 South Serrano Avenue,Los Angeles,CA,90020,34.068778147117,-118.306685480857,,-,Information Without Year,(213) 887-5140,78,96,,,607.0,census_geocoder
121,Muslims For Progressive Values,1465 Tamarind Avenue,Los Angeles,CA,90028,34.097380985288,-118.319121526376,,,,,69,91,,,4168.0,census_geocoder
122,HOLLYWOOD Mosque,4430 Fountain Avenue,Los Angeles,CA,90029,34.095706025505,-118.285950267552,,,,,69,92,,,4158.0,census_geocoder
123,IMAN Foundation,3376 Motor Avenue,Los Angeles,CA,90034,34.0280910717,-118.40974069772,,,,,58,90,,,4156.0,census_geocoder
124,Iranian American Muslim Association,3376 Motor ave,Los Angeles,CA,90034,34.0280910717,-118.40974069772,,1996,,https://www.linkedin.com/company/imancenter,60,90,,,1163.0,census_geocoder
125,New Mosque,10510 Rose Avenue,Los Angeles,CA,90034,34.02851342219,-118.41188934136,,,,,58,87,,,4182.0,census_geocoder
126,Islah LA,2900 West Slauson Avenue,Los Angeles,CA,90043,33.988969,-118.324868,,,,,55,80,,,4154.0,nominatim
127,Masjid Al Salam,2900 Florence Ave,Los Angeles,CA,90043,33.974505861437,-118.324352896032,,1981,,https://ca.cair.com/updates/11-historically-black-socal-mosques-to-support-in-black-history-month-beyond/,53,74,,,1625.0,census_geocoder
128,Masjid Bilal Ibn Rabah,5450 Crenshaw Blvd,Los Angeles,CA,90043,33.99197417565,-118.330519285192,,-,Information Without Year,https://www.masjidbilalonline.com/bilal-learning-center-los-angeles.html,54,83,,,1846.0,census_geocoder
129,Ebrahim Mosque,7014 South Vermont Avenue,Los Angeles,CA,90044,33.976191086737,-118.291364719121,,,,,60,77,,,4159.0,census_geocoder
130,The Nation of Islam Muhammad Mosque #27,8039 South Vermont Avenue,Los Angeles,CA,90044,33.967053987743,-118.291940602625,,,,,60,71,,,4180.0,census_geocoder
131,Islamic Center of Los Angeles,9642 South Western Avenue,Los Angeles,CA,90047,33.948280170733,-118.30893724092,,,,,50,51,,,4153.0,census_geocoder
132,Masjid Al Rasul,11211 S Central Ave,Los Angeles,CA,90059,33.932734080867,-118.254300897646,,2019,,https://rakwa.com/listting/islamic-center-of-watts-masjid-al-rasul,57,63,,,1624.0,census_geocoder
133,Masjid Omar ibn Al-Khattab,1025 W Exposition Blvd,Los Angeles,CA,90089,34.018414849028,-118.293003170664,,1994,,https://www.archnet.org/sites/10386,70,74,,,604.0,census_geocoder
134,Bell Islamic Center,5250 Gage Avenue,Bell,CA,90201,33.976008969976,-118.170727062242,,2011,,https://prayersconnect.com/mosques/84084138-bell-islamic-center-bell-california-united-states,,77,,,781.0,census_geocoder
135,El Hussein Youth Center Mosque,4213 Gage Avenue,Bell,CA,90201,33.978611437394,-118.191988151581,,,,,,89,,,4144.0,census_geocoder
136,El-Hussein Community Center,6840 Otis ave,Bell,CA,90201,33.974426521301,-118.193187609776,,1984,,"https://www.causeiq.com/organizations/el-hussein-youth-corporation,953942917/",,84,,,1091.0,census_geocoder
137,Masjid Al-Siddique,4313 Gage ave,Bell,CA,90201,33.978488328937,-118.190922953411,,1984,,"https://www.causeiq.com/organizations/el-hussein-youth-corporation,953942917/",,91,,,1763.0,census_geocoder
138,Al Rashid Islamic Center,2226 E Compton,Compton,CA,90221,33.89603765716,-118.19932600145,,2002,,https://prayersconnect.com/mosques/84066548-masjid-al-rashid-compton-california-united-states,,75,,,865.0,census_geocoder
139,Ismaili Cultural Center,106 N Alameda Blvd,Compton,CA,90221,33.896110998784,-118.219795242928,,-,Information Without Year,(510) 865-6128,,84,,,90.0,census_geocoder
140,ORODARA,5800 Bristol Parkway,Culver City,CA,90230,33.988051317684,-118.386764149909,,,,,53,77,,,4149.0,census_geocoder
141,Tehkal bala,5800 Bristol Parkway,Culver City,CA,90230,33.988051317684,-118.386764149909,,,,,53,77,,,4090.0,census_geocoder
142,Yaseen Education Foundation,4117 Overland ave,Culver City,CA,90230,34.012980414093,-118.401769753342,,1998,,https://yaseened.org/about-us/,55,88,,,2241.0,census_geocoder
143,King Fahad Mosque - Los Angeles,10980 Washington Blvd,Culver City,CA,90232,34.012018290895,-118.410178399206,,1998,,https://kingfahadmosque.org/,57,87,,,2291.0,census_geocoder
144,Islamic Society of Downey,11022 Old River School Road,Downey,CA,90241,33.949257641572,-118.147442832835,,2024,,https://isodla.org/,,78,,,618.0,census_geocoder
145,Islamic Center of Mid Cities,12428 S Benedict Ave,Downey,CA,90242,33.918052127444,-118.118762919203,,2000,,"https://www.causeiq.com/organizations/islamic-center-of-mid-cities,954772202/",,65,,,1285.0,census_geocoder
146,Al Huda Islamic School,12227 Hawthorne Way,Hawthorne,CA,90250,33.923230703053,-118.353596258102,,,,,46,81,,,4194.0,census_geocoder
147,Al-Watan Musalaha (Mosque),13637 South Inglewood Avenue,Hawthorne,CA,90250,33.908121201863,-118.361338341468,,,,,41,77,,,4192.0,census_geocoder
148,Islamic Center of Hawthorne,12209 Hawthorne Way,Hawthorne,CA,90250,33.923262360817,-118.353596716907,,1995,,https://ichla.org/about/,46,81,,,264.0,census_geocoder
149,Masjid Faatimah (Sunni mosque),15012 Prairie Avenue,Hawthorne,CA,90250,33.895227681448,-118.343762782534,,,,,43,83,,,4191.0,census_geocoder
150,Bab-Ul-Ilm Islamic Center,5950 Heliotrope Cir,Maywood,CA,90270,33.985604245364,-118.179926222429,,2000,,http://www.babulilm.org/,,83,,,12.0,census_geocoder
151,IQRA Academy of Palos Verdes,704 Silver Spur Road,Rolling Hills Estates,CA,90274,33.77135474365,-118.370489018377,,,,,,73,,,3965.0,census_geocoder
152,Al Zahra Islamic Center,8152 Seville Ave,South Gate,CA,90280,33.963113026863,-118.222566955526,,1990,,http://masjidalzahra.com/about/,,80,,,867.0,census_geocoder
153,ArRahmah Mosque,1117 West Manchester Boulevard,Inglewood,CA,90301,33.959946194807,-118.375616041379,,,,,52,77,,,4205.0,census_geocoder
154,Islamic Center Of Inglewood,311 E Arbor Vitae St,Inglewood,CA,90301,33.952750456724,-118.350818730285,,1971,,https://islamiccenterofinglewood.org/about-us/,53,87,,,2288.0,census_geocoder
155,Santa Monica Masjid,1231 4th Street,Santa Monica,CA,90401,34.018718178379,-118.497753884829,,,,,77,96,,,4073.0,census_geocoder
156,Westside Community and Cultural Center,1235 4th Street,Santa Monica,CA,90401,34.018666767247,-118.497692467515,,,,,77,96,,,4038.0,census_geocoder
157,Santa Monica Jamatkhana,3350 Ocean Park Boulevard,Santa Monica,CA,90405,34.021734248244,-118.450600350421,,,,,48,63,,,4039.0,census_geocoder
158,ALSAJDAH FOUNDATION,1801 Cabrillo Avenue,Torrance,CA,90501,33.829560383288,-118.314326192635,,,,,41,92,,,4009.0,census_geocoder
159,Darul Arqam Musalla,1801 Cabrillo Avenue,Torrance,CA,90501,33.829560383288,-118.314326192635,,,,,41,92,,,4018.0,census_geocoder
160,Masjid Ishaque,3341 Torrance Boulevard,Torrance,CA,90503,33.837176028923,-118.343276603759,,,,,41,82,,,4020.0,census_geocoder
161,Darul Ulum,18093 Prairie ave No.F,Torrance,CA,90504,33.866897563047,-118.343858420601,,1997,,https://duny.us/about-us/,50,81,,,1074.0,census_geocoder
162,Imamia Educational Center,2150 Redondo Beach Boulevard,Torrance,CA,90504,33.88584906787,-118.316748673154,,,,,45,84,,,4019.0,census_geocoder
163,Momin Lodge,1918 E Artesia Blvd,Torrance,CA,90504,33.872743569667,-118.311726654086,,1994,,"https://www.causeiq.com/organizations/momin-lodge,954483499/",38,76,,,2049.0,census_geocoder
164,Islamic Center of Whittier,13222 Bailey St ,Whittier,CA,90601,33.980821531411,-118.034698795631,,-,No Basic Information,(626) 818-0855,,90,,,1374.0,census_geocoder
165,Rose Hills Rainbow Chapel,Workman Mill Road,Whittier,CA,90601,33.9993014,-118.0552915,,,,,,72,,,4026.0,nominatim
